,Unnamed: 0,value,variable,layer,rs,n_samples,scaling
19,19,0.0050657760196675,Overlap,4,27,1000,0.5
20,20,0.0937150255951492,ENSD,5,27,1000,0.5
21,21,3.824992942146256,PR Pre,5,27,1000,0.5
22,22,5.004623212205048,PR Post,5,27,1000,0.5
23,23,0.0048836244580646,Overlap,5,27,1000,0.5
24,24,0.0903131048918097,ENSD,6,27,1000,0.5
25,25,3.746675834075139,PR Pre,6,27,1000,0.5
26,26,5.015409934964219,PR Post,6,27,1000,0.5
27,27,0.0048076671082526,Overlap,6,27,1000,0.5
28,28,0.0941637112917672,ENSD,7,27,1000,0.5
29,29,3.8085642249526113,PR Pre,7,27,1000,0.5
30,30,4.952850373576095,PR Post,7,27,1000,0.5
31,31,0.0049894455975542,Overlap,7,27,1000,0.5
0,0,2.1552595983514182,ENSD,0,9,1000,1.0
1,1,2.1668879954427926,PR Pre,0,9,1000,1.0
2,2,2.1934188995567765,PR Post,0,9,1000,1.0
3,3,0.4551664938529332,Overlap,0,9,1000,1.0
4,4,13.081227402275374,ENSD,1,9,1000,1.0
5,5,16.296128758688088,PR Pre,1,9,1000,1.0
6,6,13.249641559774709,PR Post,1,9,1000,1.0
7,7,0.0614949557930231,Overlap,1,9,1000,1.0
8,8,11.291246561296616,ENSD,2,9,1000,1.0
9,9,14.682324079413194,PR Pre,2,9,1000,1.0
10,10,11.652831394991225,PR Post,2,9,1000,1.0
11,11,0.066528624544541,Overlap,2,9,1000,1.0
12,12,9.554452617211554,ENSD,3,9,1000,1.0
13,13,12.59375951296608,PR Pre,3,9,1000,1.0
14,14,9.953194001228118,PR Post,3,9,1000,1.0
15,15,0.0764051862061023,Overlap,3,9,1000,1.0
16,16,9.85985997117983,ENSD,4,9,1000,1.0
17,17,13.372644316789598,PR Pre,4,9,1000,1.0
18,18,10.574615694383969,PR Post,4,9,1000,1.0
19,19,0.0699335547784964,Overlap,4,9,1000,1.0
20,20,9.484400085704255,ENSD,5,9,1000,1.0
21,21,14.002966496474,PR Pre,5,9,1000,1.0
22,22,10.97600646653241,PR Post,5,9,1000,1.0
23,23,0.0619901126871506,Overlap,5,9,1000,1.0
24,24,9.479942934788983,ENSD,6,9,1000,1.0
25,25,14.066097541981554,PR Pre,6,9,1000,1.0
26,26,10.95935923587104,PR Post,6,9,1000,1.0
27,27,0.0617967353512843,Overlap,6,9,1000,1.0
28,28,8.009821530341853,ENSD,7,9,1000,1.0
29,29,14.023713766113234,PR Pre,7,9,1000,1.0
30,30,9.986166218841038,PR Post,7,9,1000,1.0
31,31,0.0576669486860434,Overlap,7,9,1000,1.0
0,0,1.75821486545174,ENSD,0,2,1000,0.25
1,1,2.766352964669329,PR Pre,0,2,1000,0.25
2,2,6.797397542730303,PR Post,0,2,1000,0.25
3,3,0.0957650256653626,Overlap,0,2,1000,0.25
4,4,0.1630626188332377,ENSD,1,2,1000,0.25
5,5,2.1077932006165723,PR Pre,1,2,1000,0.25
6,6,2.19362201223047,PR Post,1,2,1000,0.25
7,7,0.0366288153454661,Overlap,1,2,1000,0.25
8,8,0.064842181392716,ENSD,2,2,1000,0.25
9,9,1.835848750677593,PR Pre,2,2,1000,0.25
10,10,1.690192984791402,PR Post,2,2,1000,0.25
11,11,0.0210345642020305,Overlap,2,2,1000,0.25
12,12,0.0949890205172776,ENSD,3,2,1000,0.25
13,13,1.9391645644651292,PR Pre,3,2,1000,0.25
14,14,1.749277478496096,PR Post,3,2,1000,0.25
15,15,0.0281447138016422,Overlap,3,2,1000,0.25
16,16,0.1205285579935601,ENSD,4,2,1000,0.25
17,17,1.956453581391836,PR Pre,4,2,1000,0.25
18,18,1.7805848791598844,PR Post,4,2,1000,0.25
19,19,0.0347421249995629,Overlap,4,2,1000,0.25
20,20,0.1302003197697192,ENSD,5,2,1000,0.25
21,21,1.9393719015792,PR Pre,5,2,1000,0.25
22,22,1.8018570028800216,PR Post,5,2,1000,0.25
23,23,0.0374064979453881,Overlap,5,2,1000,0.25
24,24,0.1465969599006419,ENSD,6,2,1000,0.25
25,25,1.9115586053028089,PR Pre,6,2,1000,0.25
26,26,1.8219204615925475,PR Post,6,2,1000,0.25
27,27,0.0422325457135836,Overlap,6,2,1000,0.25
28,28,0.1459804588666019,ENSD,7,2,1000,0.25
29,29,1.8792552906314144,PR Pre,7,2,1000,0.25
30,30,1.8602782388074803,PR Post,7,2,1000,0.25
31,31,0.0418867177019516,Overlap,7,2,1000,0.25
0,0,1.9830955620624984,ENSD,0,1,1000,1.0
1,1,1.9863447219661845,PR Pre,0,1,1000,1.0
2,2,2.0371442511487285,PR Post,0,1,1000,1.0
3,3,0.4946405043204625,Overlap,0,1,1000,1.0
4,4,12.83781304934586,ENSD,1,1,1000,1.0
5,5,15.20494461509873,PR Pre,1,1,1000,1.0
6,6,14.168808815518243,PR Post,1,1,1000,1.0
7,7,0.0603117787589629,Overlap,1,1,1000,1.0
8,8,13.78580863302492,ENSD,2,1,1000,1.0
9,9,17.374114692205797,PR Pre,2,1,1000,1.0
10,10,15.80979982858192,PR Post,2,1,1000,1.0
11,11,0.0505508352071046,Overlap,2,1,1000,1.0
12,12,14.208126197037062,ENSD,3,1,1000,1.0
13,13,19.806031189146257,PR Pre,3,1,1000,1.0
14,14,16.860989082208864,PR Post,3,1,1000,1.0
15,15,0.042846830561757,Overlap,3,1,1000,1.0
16,16,13.542427112282695,ENSD,4,1,1000,1.0
17,17,22.010034056497187,PR Pre,4,1,1000,1.0
18,18,17.24664015185946,PR Post,4,1,1000,1.0
19,19,0.035883800437053,Overlap,4,1,1000,1.0
20,20,10.717682884937958,ENSD,5,1,1000,1.0
21,21,23.650526357082622,PR Pre,5,1,1000,1.0
22,22,15.067660925885034,PR Post,5,1,1000,1.0
23,23,0.0301543058206637,Overlap,5,1,1000,1.0
24,24,8.872141089149203,ENSD,6,1,1000,1.0
25,25,23.96210572791317,PR Pre,6,1,1000,1.0
26,26,13.377981827543136,PR Post,6,1,1000,1.0
27,27,0.0277025609587629,Overlap,6,1,1000,1.0
28,28,7.571304152350376,ENSD,7,1,1000,1.0
29,29,24.35756832804792,PR Pre,7,1,1000,1.0
30,30,12.113572875909428,PR Post,7,1,1000,1.0
31,31,0.0256455447524786,Overlap,7,1,1000,1.0
0,0,3.420799427196289,ENSD,0,18,1000,0.5
1,1,3.2121809363058405,PR Pre,0,18,1000,0.5
2,2,4.293036419643954,PR Post,0,18,1000,0.5
3,3,0.2517547557751338,Overlap,0,18,1000,0.5
4,4,2.128486419072517,ENSD,1,18,1000,0.5
5,5,5.421998543963537,PR Pre,1,18,1000,0.5
6,6,7.31626212198715,PR Post,1,18,1000,0.5
7,7,0.0535098146647214,Overlap,1,18,1000,0.5
8,8,0.9246075347070682,ENSD,2,18,1000,0.5
9,9,3.0040182341046524,PR Pre,2,18,1000,0.5
10,10,6.171483845108217,PR Post,2,18,1000,0.5
11,11,0.0499636493623256,Overlap,2,18,1000,0.5
12,12,0.5638724964328934,ENSD,3,18,1000,0.5
13,13,2.3833410263937505,PR Pre,3,18,1000,0.5
14,14,5.111118362834725,PR Post,3,18,1000,0.5
15,15,0.0466125595072905,Overlap,3,18,1000,0.5
16,16,0.5805564690161533,ENSD,4,18,1000,0.5
17,17,2.302019005494268,PR Pre,4,18,1000,0.5
18,18,5.033235698278463,PR Post,4,18,1000,0.5
19,19,0.0505079515278339,Overlap,4,18,1000,0.5
20,20,0.587284678264903,ENSD,5,18,1000,0.5
21,21,2.2924739821423774,PR Pre,5,18,1000,0.5
22,22,5.099540638903029,PR Post,5,18,1000,0.5
23,23,0.0505930439879496,Overlap,5,18,1000,0.5
24,24,0.6196787882375243,ENSD,6,18,1000,0.5
25,25,2.2974386515065746,PR Pre,6,18,1000,0.5
26,26,5.215402697996287,PR Post,6,18,1000,0.5
27,27,0.0520469533900419,Overlap,6,18,1000,0.5
28,28,0.5983663117892424,ENSD,7,18,1000,0.5
29,29,2.307349491355304,PR Pre,7,18,1000,0.5
30,30,5.241935591372012,PR Post,7,18,1000,0.5
31,31,0.0497231806317965,Overlap,7,18,1000,0.5
0,0,2.288871311131008,ENSD,0,9,1000,0.5
1,1,2.1668879954427926,PR Pre,0,9,1000,0.5
2,2,2.8750032397844723,PR Post,0,9,1000,0.5
3,3,0.3695332457621892,Overlap,0,9,1000,0.5
4,4,1.021436952996149,ENSD,1,9,1000,0.5
5,5,2.734589391669157,PR Pre,1,9,1000,0.5
6,6,7.073998307549362,PR Post,1,9,1000,0.5
7,7,0.0529909661660591,Overlap,1,9,1000,0.5
8,8,0.3671027161355486,ENSD,2,9,1000,0.5
9,9,1.6901050281007934,PR Pre,2,9,1000,0.5
10,10,5.843529173476257,PR Post,2,9,1000,0.5
11,11,0.0374967983613411,Overlap,2,9,1000,0.5
12,12,0.3196438780291114,ENSD,3,9,1000,0.5
13,13,1.3852282894029435,PR Pre,3,9,1000,0.5
14,14,5.036135124321986,PR Post,3,9,1000,0.5
15,15,0.0455584085235993,Overlap,3,9,1000,0.5
16,16,0.3825473435013605,ENSD,4,9,1000,0.5
17,17,1.370876705216596,PR Pre,4,9,1000,0.5
18,18,5.015960419523872,PR Post,4,9,1000,0.5
19,19,0.0555699511120716,Overlap,4,9,1000,0.5
20,20,0.3956814333505423,ENSD,5,9,1000,0.5
21,21,1.3766579255792744,PR Pre,5,9,1000,0.5
22,22,4.934315351598296,PR Post,5,9,1000,0.5
23,23,0.0583071168512105,Overlap,5,9,1000,0.5
24,24,0.3908413946038069,ENSD,6,9,1000,0.5
25,25,1.3761321394517327,PR Pre,6,9,1000,0.5
26,26,4.938288628203865,PR Post,6,9,1000,0.5
27,27,0.0575654817124207,Overlap,6,9,1000,0.5
28,28,0.4495390423607756,ENSD,7,9,1000,0.5
29,29,1.38463877070769,PR Pre,7,9,1000,0.5
30,30,4.903619037319198,PR Post,7,9,1000,0.5
31,31,0.0663741814593474,Overlap,7,9,1000,0.5
0,0,2.257473980213162,ENSD,0,27,1000,1.0
1,1,2.237071097807315,PR Pre,0,27,1000,1.0
2,2,2.3154416926016315,PR Post,0,27,1000,1.0
3,3,0.4365029881397883,Overlap,0,27,1000,1.0
4,4,17.959678953716924,ENSD,1,27,1000,1.0
5,5,21.225532878013947,PR Pre,1,27,1000,1.0
6,6,18.574472984315737,PR Post,1,27,1000,1.0
7,7,0.0456639509648084,Overlap,1,27,1000,1.0
8,8,27.108476292818725,ENSD,2,27,1000,1.0
9,9,34.37889185272537,PR Pre,2,27,1000,1.0
10,10,29.683308266190817,PR Post,2,27,1000,1.0
11,11,0.026726657214264,Overlap,2,27,1000,1.0
12,12,28.18315392868887,ENSD,3,27,1000,1.0
13,13,40.62902481342878,PR Pre,3,27,1000,1.0
14,14,30.700059813402955,PR Post,3,27,1000,1.0
15,15,0.0227882883821924,Overlap,3,27,1000,1.0
16,16,26.919691484514445,ENSD,4,27,1000,1.0
17,17,44.53948296170432,PR Pre,4,27,1000,1.0
18,18,30.933936156466498,PR Post,4,27,1000,1.0
19,19,0.0197685236732165,Overlap,4,27,1000,1.0
20,20,15.263250210895878,ENSD,5,27,1000,1.0
21,21,47.174179183148745,PR Pre,5,27,1000,1.0
22,22,19.427701711030725,PR Post,5,27,1000,1.0
23,23,0.0168302978078524,Overlap,5,27,1000,1.0
24,24,12.015802189868149,ENSD,6,27,1000,1.0
25,25,47.81991802424006,PR Pre,6,27,1000,1.0
26,26,16.096576117627958,PR Post,6,27,1000,1.0
27,27,0.0157389912443856,Overlap,6,27,1000,1.0
28,28,9.697036194515404,ENSD,7,27,1000,1.0
29,29,48.27242973085149,PR Pre,7,27,1000,1.0
30,30,13.63961945356022,PR Post,7,27,1000,1.0
31,31,0.0147916407634814,Overlap,7,27,1000,1.0
0,0,0.8797732791095626,ENSD,0,11,1000,0.25
1,1,2.755985374185554,PR Pre,0,11,1000,0.25
2,2,5.080287579005547,PR Post,0,11,1000,0.25
3,3,0.0636376142501831,Overlap,0,11,1000,0.25
4,4,0.0472138594981258,ENSD,1,11,1000,0.25
5,5,2.184052237719865,PR Pre,1,11,1000,0.25
6,6,2.395590082027557,PR Post,1,11,1000,0.25
7,7,0.0095410953896741,Overlap,1,11,1000,0.25
8,8,0.0482901258624754,ENSD,2,11,1000,0.25
9,9,1.81927760680152,PR Pre,2,11,1000,0.25
10,10,2.849133258224672,PR Post,2,11,1000,0.25
11,11,0.0089961666769037,Overlap,2,11,1000,0.25
12,12,0.0211558069898424,ENSD,3,11,1000,0.25
13,13,1.8289949203829912,PR Pre,3,11,1000,0.25
14,14,3.19520518216366,PR Post,3,11,1000,0.25
15,15,0.0036168282773966,Overlap,3,11,1000,0.25
16,16,0.0214377287446951,ENSD,4,11,1000,0.25
17,17,1.7985637701360628,PR Pre,4,11,1000,0.25
18,18,3.217485636589533,PR Post,4,11,1000,0.25
19,19,0.0037255669788767,Overlap,4,11,1000,0.25
20,20,0.0204794993800114,ENSD,5,11,1000,0.25
21,21,1.820293260067255,PR Pre,5,11,1000,0.25
22,22,3.224753503823488,PR Post,5,11,1000,0.25
23,23,0.0035029647794241,Overlap,5,11,1000,0.25
24,24,0.0202504151172654,ENSD,6,11,1000,0.25
25,25,1.7745731413370616,PR Pre,6,11,1000,0.25
26,26,3.2395808086987627,PR Post,6,11,1000,0.25
27,27,0.0035609615733847,Overlap,6,11,1000,0.25
28,28,0.0210438058305022,ENSD,7,11,1000,0.25
29,29,1.7225145994998556,PR Pre,7,11,1000,0.25
30,30,3.254416647650311,PR Post,7,11,1000,0.25
31,31,0.0038270018994808,Overlap,7,11,1000,0.25
0,0,0.1650421028890104,ENSD,0,11,1000,0.125
1,1,2.755985374185554,PR Pre,0,11,1000,0.125
2,2,5.32092557401621,PR Post,0,11,1000,0.125
3,3,0.0111705425661057,Overlap,0,11,1000,0.125
4,4,0.0038551055348829,ENSD,1,11,1000,0.125
5,5,2.39055879446473,PR Pre,1,11,1000,0.125
6,6,2.148816559507377,PR Post,1,11,1000,0.125
7,7,0.0007318075804505,Overlap,1,11,1000,0.125
8,8,0.006439192544459,ENSD,2,11,1000,0.125
9,9,2.235349107036791,PR Pre,2,11,1000,0.125
10,10,2.202642590907389,PR Post,2,11,1000,0.125
11,11,0.0013188713734659,Overlap,2,11,1000,0.125
12,12,0.0138293739455477,ENSD,3,11,1000,0.125
13,13,2.236402869259837,PR Pre,3,11,1000,0.125
14,14,2.206248639096708,PR Post,3,11,1000,0.125
15,15,0.0028426692976305,Overlap,3,11,1000,0.125
16,16,0.0272024409990067,ENSD,4,11,1000,0.125
17,17,2.1864845311838472,PR Pre,4,11,1000,0.125
18,18,2.211933244127964,PR Post,4,11,1000,0.125
19,19,0.0056920674784729,Overlap,4,11,1000,0.125
20,20,0.039526527229477,ENSD,5,11,1000,0.125
21,21,2.124823554861601,PR Pre,5,11,1000,0.125
22,22,2.2214563418162285,PR Post,5,11,1000,0.125
23,23,0.0084611846444507,Overlap,5,11,1000,0.125
24,24,0.0515616042463412,ENSD,6,11,1000,0.125
25,25,2.0342438584038622,PR Pre,6,11,1000,0.125
26,26,2.233289995421993,PR Post,6,11,1000,0.125
27,27,0.011454249266535,Overlap,6,11,1000,0.125
28,28,0.0628988925872488,ENSD,7,11,1000,0.125
29,29,1.9387715142894808,PR Pre,7,11,1000,0.125
30,30,2.2493025293867306,PR Post,7,11,1000,0.125
31,31,0.0145421683167417,Overlap,7,11,1000,0.125
0,0,2.831826431773745,ENSD,0,10,1000,1.0
1,1,2.790742531686901,PR Pre,0,10,1000,1.0
2,2,2.965296927833521,PR Post,0,10,1000,1.0
3,3,0.344974011182785,Overlap,0,10,1000,1.0
4,4,17.837568837952606,ENSD,1,10,1000,1.0
5,5,24.023855610476872,PR Pre,1,10,1000,1.0
6,6,18.660888840536437,PR Post,1,10,1000,1.0
7,7,0.0412843724091847,Overlap,1,10,1000,1.0
8,8,18.386048284378536,ENSD,2,10,1000,1.0
9,9,26.38092227575037,PR Pre,2,10,1000,1.0
10,10,19.45024952258736,PR Post,2,10,1000,1.0
11,11,0.0367431541283925,Overlap,2,10,1000,1.0
12,12,17.982515879810443,ENSD,3,10,1000,1.0
13,13,30.89407115245792,PR Pre,3,10,1000,1.0
14,14,19.617756330755903,PR Post,3,10,1000,1.0
15,15,0.030565229554971,Overlap,3,10,1000,1.0
16,16,16.203577354092246,ENSD,4,10,1000,1.0
17,17,35.86468921567114,PR Pre,4,10,1000,1.0
18,18,18.17994965959014,PR Post,4,10,1000,1.0
19,19,0.0255912203962604,Overlap,4,10,1000,1.0
20,20,12.24515345241008,ENSD,5,10,1000,1.0
21,21,38.17255287625094,PR Pre,5,10,1000,1.0
22,22,14.536709034498486,PR Post,5,10,1000,1.0
23,23,0.0226035937666893,Overlap,5,10,1000,1.0
24,24,8.367665605689886,ENSD,6,10,1000,1.0
25,25,39.5117544298269,PR Pre,6,10,1000,1.0
26,26,10.537690498276984,PR Post,6,10,1000,1.0
27,27,0.020547415750722,Overlap,6,10,1000,1.0
28,28,8.371908810772348,ENSD,7,10,1000,1.0
29,29,39.54574845667515,PR Pre,7,10,1000,1.0
30,30,10.54045340623991,PR Post,7,10,1000,1.0
31,31,0.0205374086896578,Overlap,7,10,1000,1.0
0,0,2.841486655779512,ENSD,0,25,1000,2.0
1,1,2.7679275703999244,PR Pre,0,25,1000,2.0
2,2,3.151970254378353,PR Post,0,25,1000,2.0
3,3,0.328754444917043,Overlap,0,25,1000,2.0
4,4,19.451721067267265,ENSD,1,25,1000,2.0
5,5,34.40365094729266,PR Pre,1,25,1000,2.0
6,6,22.353269290186606,PR Post,1,25,1000,2.0
7,7,0.026605839220186,Overlap,1,25,1000,2.0
8,8,25.908320377533283,ENSD,2,25,1000,2.0
9,9,53.55736125350297,PR Pre,2,25,1000,2.0
10,10,29.82297487231321,PR Post,2,25,1000,2.0
11,11,0.0168477737655242,Overlap,2,25,1000,2.0
12,12,26.683865867325952,ENSD,3,25,1000,2.0
13,13,55.89396583254233,PR Pre,3,25,1000,2.0
14,14,30.095316171312287,PR Post,3,25,1000,2.0
15,15,0.0161806944136818,Overlap,3,25,1000,2.0
16,16,31.852041252893496,ENSD,4,25,1000,2.0
17,17,68.11944104121925,PR Pre,4,25,1000,2.0
18,18,36.40253612401519,PR Post,4,25,1000,2.0
19,19,0.0130769576256473,Overlap,4,25,1000,2.0
20,20,38.13942931986534,ENSD,5,25,1000,2.0
21,21,83.0562709663183,PR Pre,5,25,1000,2.0
22,22,43.45268326132853,PR Post,5,25,1000,2.0
23,23,0.0107244950098296,Overlap,5,25,1000,2.0
24,24,40.39430382005787,ENSD,6,25,1000,2.0
25,25,89.89485132446725,PR Pre,6,25,1000,2.0
26,26,45.776308671429945,PR Post,6,25,1000,2.0
27,27,0.0099376359333594,Overlap,6,25,1000,2.0
28,28,39.61106422061452,ENSD,7,25,1000,2.0
29,29,93.88643152079692,PR Pre,7,25,1000,2.0
30,30,46.0468196436791,PR Post,7,25,1000,2.0
31,31,0.0092670133647819,Overlap,7,25,1000,2.0
0,0,2.508716195923008,ENSD,0,21,1000,0.5
1,1,2.249510062434838,PR Pre,0,21,1000,0.5
2,2,4.110800167096785,PR Post,0,21,1000,0.5
3,3,0.2755633071064949,Overlap,0,21,1000,0.5
4,4,1.6503906473585783,ENSD,1,21,1000,0.5
5,5,5.881195406132522,PR Pre,1,21,1000,0.5
6,6,10.831805882620747,PR Post,1,21,1000,0.5
7,7,0.0261046572898825,Overlap,1,21,1000,0.5
8,8,0.1830801378664547,ENSD,2,21,1000,0.5
9,9,5.181085613441923,PR Pre,2,21,1000,0.5
10,10,2.2630545162646105,PR Post,2,21,1000,0.5
11,11,0.0156164155341684,Overlap,2,21,1000,0.5
12,12,0.1742163715856039,ENSD,3,21,1000,0.5
13,13,5.666300720146871,PR Pre,3,21,1000,0.5
14,14,2.097909208113651,PR Post,3,21,1000,0.5
15,15,0.0146665251813828,Overlap,3,21,1000,0.5
16,16,0.1429242162489495,ENSD,4,21,1000,0.5
17,17,5.6905549755498805,PR Pre,4,21,1000,0.5
18,18,2.0544431841450264,PR Post,4,21,1000,0.5
19,19,0.0122382055657605,Overlap,4,21,1000,0.5
20,20,0.125414735587216,ENSD,5,21,1000,0.5
21,21,5.493196301745393,PR Pre,5,21,1000,0.5
22,22,2.0532916241049994,PR Post,5,21,1000,0.5
23,23,0.0111231384798884,Overlap,5,21,1000,0.5
24,24,0.1085002848025906,ENSD,6,21,1000,0.5
25,25,4.90941772229106,PR Pre,6,21,1000,0.5
26,26,2.0642476356218222,PR Post,6,21,1000,0.5
27,27,0.0107119733778138,Overlap,6,21,1000,0.5
28,28,0.1105444286992537,ENSD,7,21,1000,0.5
29,29,4.827997496008553,PR Pre,7,21,1000,0.5
30,30,2.081840393100977,PR Post,7,21,1000,0.5
31,31,0.0110060918765763,Overlap,7,21,1000,0.5
0,0,1.0026225115968703,ENSD,0,17,1000,0.25
1,1,2.4999833240601257,PR Pre,0,17,1000,0.25
2,2,5.4046181813487735,PR Post,0,17,1000,0.25
3,3,0.0756060133377711,Overlap,0,17,1000,0.25
4,4,0.2369711889249653,ENSD,1,17,1000,0.25
5,5,1.8561101243035625,PR Pre,1,17,1000,0.25
6,6,3.208360311787766,PR Post,1,17,1000,0.25
7,7,0.0406187325716018,Overlap,1,17,1000,0.25
8,8,0.2066733927970035,ENSD,2,17,1000,0.25
9,9,1.6589035905094691,PR Pre,2,17,1000,0.25
10,10,3.5417490210075697,PR Post,2,17,1000,0.25
11,11,0.0358145721256732,Overlap,2,17,1000,0.25
12,12,0.21017993683917,ENSD,3,17,1000,0.25
13,13,1.6011205550313117,PR Pre,3,17,1000,0.25
14,14,3.281863221298956,PR Post,3,17,1000,0.25
15,15,0.0403998106097181,Overlap,3,17,1000,0.25
16,16,0.2241061876504032,ENSD,4,17,1000,0.25
17,17,1.639704365860952,PR Pre,4,17,1000,0.25
18,18,3.140460591291188,PR Post,4,17,1000,0.25
19,19,0.0437867765625317,Overlap,4,17,1000,0.25
20,20,0.2320357958738525,ENSD,5,17,1000,0.25
21,21,1.6222843945014829,PR Pre,5,17,1000,0.25
22,22,2.9804754898936703,PR Post,5,17,1000,0.25
23,23,0.0481581849356492,Overlap,5,17,1000,0.25
24,24,0.2320883817876025,ENSD,6,17,1000,0.25
25,25,1.6019103237448435,PR Pre,6,17,1000,0.25
26,26,2.931775183715916,PR Post,6,17,1000,0.25
27,27,0.0495274135222037,Overlap,6,17,1000,0.25
28,28,0.2266557088337002,ENSD,7,17,1000,0.25
29,29,1.56389059400966,PR Pre,7,17,1000,0.25
30,30,2.90518514816678,PR Post,7,17,1000,0.25
31,31,0.0499637213846047,Overlap,7,17,1000,0.25
0,0,3.251175069050132,ENSD,0,12,1000,2.0
1,1,3.2394192569932883,PR Pre,0,12,1000,2.0
2,2,3.3105927137941387,PR Post,0,12,1000,2.0
3,3,0.3064305384953816,Overlap,0,12,1000,2.0
4,4,19.198465639035717,ENSD,1,12,1000,2.0
5,5,21.902539206596725,PR Pre,1,12,1000,2.0
6,6,18.70919452365988,PR Post,1,12,1000,2.0
7,7,0.0495078551272551,Overlap,1,12,1000,2.0
8,8,22.057119269081465,ENSD,2,12,1000,2.0
9,9,27.03765424557793,PR Pre,2,12,1000,2.0
10,10,20.90907382401348,PR Post,2,12,1000,2.0
11,11,0.0411226463814576,Overlap,2,12,1000,2.0
12,12,26.85110038103352,ENSD,3,12,1000,2.0
13,13,34.37968978431158,PR Pre,3,12,1000,2.0
14,14,25.61137418022745,PR Post,3,12,1000,2.0
15,15,0.0321362223476171,Overlap,3,12,1000,2.0
16,16,31.286059174022387,ENSD,4,12,1000,2.0
17,17,42.53287468991348,PR Pre,4,12,1000,2.0
18,18,30.029312007928144,PR Post,4,12,1000,2.0
19,19,0.0257667852565646,Overlap,4,12,1000,2.0
20,20,29.557567477111377,ENSD,5,12,1000,2.0
21,21,49.37561186373079,PR Pre,5,12,1000,2.0
22,22,28.375387634834613,PR Post,5,12,1000,2.0
23,23,0.0222694193944335,Overlap,5,12,1000,2.0
24,24,26.922705779437692,ENSD,6,12,1000,2.0
25,25,51.35529476710303,PR Pre,6,12,1000,2.0
26,26,26.025532913960237,PR Post,6,12,1000,2.0
27,27,0.0213354240792493,Overlap,6,12,1000,2.0
28,28,23.83571873721515,ENSD,7,12,1000,2.0
29,29,52.29541959763906,PR Pre,7,12,1000,2.0
30,30,23.266266936305584,PR Post,7,12,1000,2.0
31,31,0.0208364503147701,Overlap,7,12,1000,2.0
0,0,2.390367053338985,ENSD,0,16,1000,0.5
1,1,2.322617950824043,PR Pre,0,16,1000,0.5
2,2,2.826062695145616,PR Post,0,16,1000,0.5
3,3,0.372785563270251,Overlap,0,16,1000,0.5
4,4,1.2348715355374025,ENSD,1,16,1000,0.5
5,5,4.55366788915397,PR Pre,1,16,1000,0.5
6,6,7.119867214452296,PR Post,1,16,1000,0.5
7,7,0.0389929457257191,Overlap,1,16,1000,0.5
8,8,0.2288827486131763,ENSD,2,16,1000,0.5
9,9,3.0904673848031976,PR Pre,2,16,1000,0.5
10,10,3.5015974662561704,PR Post,2,16,1000,0.5
11,11,0.0215607561791936,Overlap,2,16,1000,0.5
12,12,0.1638061222210526,ENSD,3,16,1000,0.5
13,13,2.1980785667039395,PR Pre,3,16,1000,0.5
14,14,3.246273406180149,PR Post,3,16,1000,0.5
15,15,0.0236507194737593,Overlap,3,16,1000,0.5
16,16,0.1569860959696193,ENSD,4,16,1000,0.5
17,17,2.150527443889223,PR Pre,4,16,1000,0.5
18,18,3.370035666283958,PR Post,4,16,1000,0.5
19,19,0.022254966199398,Overlap,4,16,1000,0.5
20,20,0.1874194538630366,ENSD,5,16,1000,0.5
21,21,2.135038268308659,PR Pre,5,16,1000,0.5
22,22,3.5841802806856395,PR Post,5,16,1000,0.5
23,23,0.0250703133642673,Overlap,5,16,1000,0.5
24,24,0.2162862448354178,ENSD,6,16,1000,0.5
25,25,2.069247507593071,PR Pre,6,16,1000,0.5
26,26,3.8012875299386018,PR Post,6,16,1000,0.5
27,27,0.0282077466448148,Overlap,6,16,1000,0.5
28,28,0.2490182900598172,ENSD,7,16,1000,0.5
29,29,2.041727708138213,PR Pre,7,16,1000,0.5
30,30,4.049068136261007,PR Post,7,16,1000,0.5
31,31,0.0309717232982317,Overlap,7,16,1000,0.5
0,0,1.695202984770272,ENSD,0,4,1000,0.25
1,1,2.2827246970409303,PR Pre,0,4,1000,0.25
2,2,4.851718295250561,PR Post,0,4,1000,0.25
3,3,0.1688608502348264,Overlap,0,4,1000,0.25
4,4,0.0750812786450943,ENSD,1,4,1000,0.25
5,5,2.1523882854428806,PR Pre,1,4,1000,0.25
6,6,2.822189196709596,PR Post,1,4,1000,0.25
7,7,0.0124543034471571,Overlap,1,4,1000,0.25
8,8,0.1101954040583144,ENSD,2,4,1000,0.25
9,9,2.047647804355928,PR Pre,2,4,1000,0.25
10,10,3.089002812797624,PR Post,2,4,1000,0.25
11,11,0.0173272381847103,Overlap,2,4,1000,0.25
12,12,0.1168349230635533,ENSD,3,4,1000,0.25
13,13,1.9912975690572357,PR Pre,3,4,1000,0.25
14,14,2.931925468624945,PR Post,3,4,1000,0.25
15,15,0.0199511684477329,Overlap,3,4,1000,0.25
16,16,0.1280375248491837,ENSD,4,4,1000,0.25
17,17,1.9618027910711615,PR Pre,4,4,1000,0.25
18,18,2.850612997558235,PR Post,4,4,1000,0.25
19,19,0.0228785608584682,Overlap,4,4,1000,0.25
20,20,0.1456118987951501,ENSD,5,4,1000,0.25
21,21,1.9549096531110133,PR Pre,5,4,1000,0.25
22,22,2.8325836154773327,PR Post,5,4,1000,0.25
23,23,0.0263033074637254,Overlap,5,4,1000,0.25
24,24,0.1644115799739011,ENSD,6,4,1000,0.25
