,Unnamed: 0,value,variable,layer,rs,n_samples,scaling
25,25,19.1871495671632,PR Pre,6,23,100,0.5
26,26,7.502769062346941,PR Post,6,23,100,0.5
27,27,0.0520394332706928,Overlap,6,23,100,0.5
0,0,2.9141382276861134,ENSD,0,21,200,2.0
1,1,2.915613245681334,PR Pre,0,21,200,2.0
2,2,2.915715158265056,PR Post,0,21,200,2.0
3,3,0.3427955210208893,Overlap,0,21,200,2.0
4,4,2.9249076680961106,ENSD,1,21,200,2.0
5,5,2.9240545135599825,PR Pre,1,21,200,2.0
6,6,2.9303240885887205,PR Post,1,21,200,2.0
7,7,0.3413587510585785,Overlap,1,21,200,2.0
8,8,3.4410114222184256,ENSD,2,21,200,2.0
9,9,3.459205473297594,PR Pre,2,21,200,2.0
10,10,3.43653054375119,PR Post,2,21,200,2.0
11,11,0.2894606590270996,Overlap,2,21,200,2.0
12,12,3.325348257785078,ENSD,3,21,200,2.0
13,13,3.3567734249856764,PR Pre,3,21,200,2.0
14,14,3.3208637103567966,PR Post,3,21,200,2.0
15,15,0.2983074188232422,Overlap,3,21,200,2.0
16,16,6.886562819898,ENSD,4,21,200,2.0
17,17,6.896830466850668,PR Pre,4,21,200,2.0
18,18,6.904030804164998,PR Post,4,21,200,2.0
19,19,0.1446272879838943,Overlap,4,21,200,2.0
20,20,6.886562819898,ENSD,5,21,200,2.0
21,21,6.896830466850668,PR Pre,5,21,200,2.0
22,22,6.904030804164998,PR Post,5,21,200,2.0
23,23,0.1446272879838943,Overlap,5,21,200,2.0
24,24,21.667374109893505,ENSD,6,21,200,2.0
25,25,22.45939903775358,PR Pre,6,21,200,2.0
26,26,22.13128927959273,PR Post,6,21,200,2.0
27,27,0.0435914620757103,Overlap,6,21,200,2.0
0,0,3.097244952673656,ENSD,0,8,1000,1.0
1,1,3.099635261301228,PR Pre,0,8,1000,1.0
2,2,3.096931977643759,PR Post,0,8,1000,1.0
3,3,0.322651207447052,Overlap,0,8,1000,1.0
4,4,3.008081375088904,ENSD,1,8,1000,1.0
5,5,3.012390646932054,PR Pre,1,8,1000,1.0
6,6,3.009035779390675,PR Post,1,8,1000,1.0
7,7,0.3318569660186767,Overlap,1,8,1000,1.0
8,8,3.4487298999661014,ENSD,2,8,1000,1.0
9,9,3.465665216547063,PR Pre,2,8,1000,1.0
10,10,3.4515747336955207,PR Post,2,8,1000,1.0
11,11,0.2883070707321167,Overlap,2,8,1000,1.0
12,12,3.468974567799357,ENSD,3,8,1000,1.0
13,13,3.519868580956512,PR Pre,3,8,1000,1.0
14,14,3.4847102698138808,PR Post,3,8,1000,1.0
15,15,0.2828186154365539,Overlap,3,8,1000,1.0
16,16,6.77437298355949,ENSD,4,8,1000,1.0
17,17,6.888564522440205,PR Pre,4,8,1000,1.0
18,18,6.828137002987932,PR Post,4,8,1000,1.0
19,19,0.1440250873565673,Overlap,4,8,1000,1.0
20,20,6.77437298355949,ENSD,5,8,1000,1.0
21,21,6.888564522440205,PR Pre,5,8,1000,1.0
22,22,6.828137002987932,PR Post,5,8,1000,1.0
23,23,0.1440250873565673,Overlap,5,8,1000,1.0
24,24,15.116320239221812,ENSD,6,8,1000,1.0
25,25,21.112436415436736,PR Pre,6,8,1000,1.0
26,26,15.258325943913164,PR Post,6,8,1000,1.0
27,27,0.0469246283173561,Overlap,6,8,1000,1.0
0,0,2.9575421630563468,ENSD,0,19,50,0.25
1,1,2.9612772531728364,PR Pre,0,19,50,0.25
2,2,2.9571988029639367,PR Post,0,19,50,0.25
3,3,0.3377313315868377,Overlap,0,19,50,0.25
4,4,3.070625087326984,ENSD,1,19,50,0.25
5,5,3.070663987534477,PR Pre,1,19,50,0.25
6,6,3.080281641008693,PR Post,1,19,50,0.25
7,7,0.3246415257453918,Overlap,1,19,50,0.25
8,8,3.525029719220286,ENSD,2,19,50,0.25
9,9,3.5701164438378354,PR Pre,2,19,50,0.25
10,10,3.526835409669547,PR Post,2,19,50,0.25
11,11,0.279959499835968,Overlap,2,19,50,0.25
12,12,3.4431188940509285,ENSD,3,19,50,0.25
13,13,3.579274140058208,PR Pre,3,19,50,0.25
14,14,3.528745910534392,PR Post,3,19,50,0.25
15,15,0.2726067900657654,Overlap,3,19,50,0.25
16,16,5.593583546536872,ENSD,4,19,50,0.25
17,17,6.877240662099593,PR Pre,4,19,50,0.25
18,18,5.607630048916141,PR Post,4,19,50,0.25
19,19,0.1450429260730743,Overlap,4,19,50,0.25
20,20,5.593583546536872,ENSD,5,19,50,0.25
21,21,6.877240662099593,PR Pre,5,19,50,0.25
22,22,5.607630048916141,PR Post,5,19,50,0.25
23,23,0.1450429260730743,Overlap,5,19,50,0.25
24,24,0.9551194355727002,ENSD,6,19,50,0.25
25,25,22.32327635135489,PR Pre,6,19,50,0.25
26,26,1.8656282355756504,PR Post,6,19,50,0.25
27,27,0.0229337271302938,Overlap,6,19,50,0.25
0,0,2.8285910308602418,ENSD,0,0,50,0.5
1,1,2.83217783628392,PR Pre,0,0,50,0.5
2,2,2.827341116833392,PR Post,0,0,50,0.5
3,3,0.3532412648200989,Overlap,0,0,50,0.5
4,4,2.9211854799023325,ENSD,1,0,50,0.5
5,5,2.924634072446038,PR Pre,1,0,50,0.5
6,6,2.9240873847654343,PR Post,1,0,50,0.5
7,7,0.341583788394928,Overlap,1,0,50,0.5
8,8,3.343423040387405,ENSD,2,0,50,0.5
9,9,3.3583727085136363,PR Pre,2,0,50,0.5
10,10,3.3544348568820213,PR Post,2,0,50,0.5
11,11,0.2967857718467712,Overlap,2,0,50,0.5
12,12,3.3476744127458824,ENSD,3,0,50,0.5
13,13,3.416831706861324,PR Pre,3,0,50,0.5
14,14,3.388335466541452,PR Post,3,0,50,0.5
15,15,0.2891566753387451,Overlap,3,0,50,0.5
16,16,6.364661231529081,ENSD,4,0,50,0.5
17,17,6.836370719097319,PR Pre,4,0,50,0.5
18,18,6.363371242385113,PR Post,4,0,50,0.5
19,19,0.1463060975074768,Overlap,4,0,50,0.5
20,20,6.364661231529081,ENSD,5,0,50,0.5
21,21,6.836370719097319,PR Pre,5,0,50,0.5
22,22,6.363371242385113,PR Post,5,0,50,0.5
23,23,0.1463060975074768,Overlap,5,0,50,0.5
24,24,7.447796480746294,ENSD,6,0,50,0.5
25,25,17.483949269921425,PR Pre,6,0,50,0.5
26,26,6.847667182435717,PR Post,6,0,50,0.5
27,27,0.0622079111635685,Overlap,6,0,50,0.5
0,0,2.9919555894432337,ENSD,0,3,10,2.0
1,1,2.9932786353808223,PR Pre,0,3,10,2.0
2,2,2.991173503144206,PR Post,0,3,10,2.0
3,3,0.3341691792011261,Overlap,0,3,10,2.0
4,4,2.949012920108089,ENSD,1,3,10,2.0
5,5,2.950713327565766,PR Pre,1,3,10,2.0
6,6,2.9485226074361672,PR Post,1,3,10,2.0
7,7,0.3389574587345123,Overlap,1,3,10,2.0
8,8,3.373616663140914,ENSD,2,3,10,2.0
9,9,3.378769208988091,PR Pre,2,3,10,2.0
10,10,3.371309933068996,PR Post,2,3,10,2.0
11,11,0.2961682677268982,Overlap,2,3,10,2.0
12,12,3.367745481580413,ENSD,3,3,10,2.0
13,13,3.3694181989218484,PR Pre,3,3,10,2.0
14,14,3.372023439250796,PR Post,3,3,10,2.0
15,15,0.2964106202125549,Overlap,3,3,10,2.0
16,16,6.92945146262989,ENSD,4,3,10,2.0
17,17,6.936518873211601,PR Pre,4,3,10,2.0
18,18,6.926175483008548,PR Post,4,3,10,2.0
19,19,0.1442327201366424,Overlap,4,3,10,2.0
20,20,6.92945146262989,ENSD,5,3,10,2.0
21,21,6.936518873211601,PR Pre,5,3,10,2.0
22,22,6.926175483008548,PR Post,5,3,10,2.0
23,23,0.1442327201366424,Overlap,5,3,10,2.0
24,24,20.29823897914764,ENSD,6,3,10,2.0
25,25,20.278577251363203,PR Pre,6,3,10,2.0
26,26,20.434378211481924,PR Post,6,3,10,2.0
27,27,0.0489845871925354,Overlap,6,3,10,2.0
0,0,2.7077879187533527,ENSD,0,16,100,2.0
1,1,2.706859721369811,PR Pre,0,16,100,2.0
2,2,2.7092372685523864,PR Post,0,16,100,2.0
3,3,0.3692341446876526,Overlap,0,16,100,2.0
4,4,2.8840196517244867,ENSD,1,16,100,2.0
5,5,2.8854414352964386,PR Pre,1,16,100,2.0
6,6,2.8839596357425554,PR Post,1,16,100,2.0
7,7,0.3465746343135834,Overlap,1,16,100,2.0
8,8,3.4786518264373143,ENSD,2,16,100,2.0
9,9,3.480192384124381,PR Pre,2,16,100,2.0
10,10,3.4809834766935626,PR Post,2,16,100,2.0
11,11,0.287147969007492,Overlap,2,16,100,2.0
12,12,3.4773510001234063,ENSD,3,16,100,2.0
13,13,3.4795634020263626,PR Pre,3,16,100,2.0
14,14,3.4838061270342533,PR Post,3,16,100,2.0
15,15,0.2868598699569702,Overlap,3,16,100,2.0
16,16,6.929341217287528,ENSD,4,16,100,2.0
17,17,6.928930130711302,PR Pre,4,16,100,2.0
18,18,6.936415630527857,PR Post,4,16,100,2.0
19,19,0.1441752314567566,Overlap,4,16,100,2.0
20,20,6.929341217287528,ENSD,5,16,100,2.0
21,21,6.928930130711302,PR Pre,5,16,100,2.0
22,22,6.936415630527857,PR Post,5,16,100,2.0
23,23,0.1441752314567566,Overlap,5,16,100,2.0
24,24,20.391290238390813,ENSD,6,16,100,2.0
25,25,20.65263190937212,PR Pre,6,16,100,2.0
26,26,20.53367782111073,PR Post,6,16,100,2.0
27,27,0.0480842180550098,Overlap,6,16,100,2.0
0,0,2.9536107491074555,ENSD,0,17,20,2.0
1,1,2.954899131030864,PR Pre,0,17,20,2.0
2,2,2.952624338343127,PR Post,0,17,20,2.0
3,3,0.3385340869426727,Overlap,0,17,20,2.0
4,4,3.055249019790932,ENSD,1,17,20,2.0
5,5,3.0550525932143904,PR Pre,1,17,20,2.0
6,6,3.0558128089674392,PR Post,1,17,20,2.0
7,7,0.3272662162780761,Overlap,1,17,20,2.0
8,8,3.5695605622107403,ENSD,2,17,20,2.0
9,9,3.56915491660343,PR Pre,2,17,20,2.0
10,10,3.5707547099536088,PR Post,2,17,20,2.0
11,11,0.2800846695899963,Overlap,2,17,20,2.0
12,12,3.2284679884155896,ENSD,3,17,20,2.0
13,13,3.2295908875004398,PR Pre,3,17,20,2.0
14,14,3.228839362816119,PR Post,3,17,20,2.0
15,15,0.3096011281013489,Overlap,3,17,20,2.0
16,16,6.927534772045124,ENSD,4,17,20,2.0
17,17,6.929100401483685,PR Pre,4,17,20,2.0
18,18,6.927016948512224,PR Post,4,17,20,2.0
19,19,0.1443296670913696,Overlap,4,17,20,2.0
20,20,6.927534772045124,ENSD,5,17,20,2.0
21,21,6.929100401483685,PR Pre,5,17,20,2.0
22,22,6.927016948512224,PR Post,5,17,20,2.0
23,23,0.1443296670913696,Overlap,5,17,20,2.0
24,24,20.63789805241377,ENSD,6,17,20,2.0
25,25,20.506750520355,PR Pre,6,17,20,2.0
26,26,20.81812370941184,PR Post,6,17,20,2.0
27,27,0.0483422689139843,Overlap,6,17,20,2.0
0,0,3.10875830337844,ENSD,0,28,10,0.125
1,1,3.1282345215263097,PR Pre,0,28,10,0.125
2,2,3.1017352170535,PR Post,0,28,10,0.125
3,3,0.3203929364681244,Overlap,0,28,10,0.125
4,4,3.05441714345401,ENSD,1,28,10,0.125
5,5,3.0563973378333107,PR Pre,1,28,10,0.125
6,6,3.067073569239204,PR Post,1,28,10,0.125
7,7,0.3258324563503265,Overlap,1,28,10,0.125
8,8,3.630933437916141,ENSD,2,28,10,0.125
9,9,3.686288313383864,PR Pre,2,28,10,0.125
10,10,3.639242226553306,PR Post,2,28,10,0.125
11,11,0.2706562280654907,Overlap,2,28,10,0.125
12,12,3.229113035263897,ENSD,3,28,10,0.125
13,13,3.534881564977712,PR Pre,3,28,10,0.125
14,14,3.30796934711795,PR Post,3,28,10,0.125
15,15,0.276151180267334,Overlap,3,28,10,0.125
16,16,4.017903162983226,ENSD,4,28,10,0.125
17,17,6.808324415707844,PR Pre,4,28,10,0.125
18,18,4.107864239768667,PR Post,4,28,10,0.125
19,19,0.1436624079942703,Overlap,4,28,10,0.125
20,20,4.017903162983226,ENSD,5,28,10,0.125
21,21,6.808324415707844,PR Pre,5,28,10,0.125
22,22,4.107864239768667,PR Post,5,28,10,0.125
23,23,0.1436624079942703,Overlap,5,28,10,0.125
24,24,0.0747232082734259,ENSD,6,28,10,0.125
25,25,20.399546983169483,PR Pre,6,28,10,0.125
26,26,1.0431487685317289,PR Post,6,28,10,0.125
27,27,0.0035114681813865,Overlap,6,28,10,0.125
0,0,2.705969516593075,ENSD,0,16,1000,1.0
1,1,2.706857860411056,PR Pre,0,16,1000,1.0
2,2,2.7069770923984247,PR Post,0,16,1000,1.0
3,3,0.36929452419281,Overlap,0,16,1000,1.0
4,4,2.8830572149372684,ENSD,1,16,1000,1.0
5,5,2.885445157211482,PR Pre,1,16,1000,1.0
6,6,2.886178962488936,PR Post,1,16,1000,1.0
7,7,0.3461921215057373,Overlap,1,16,1000,1.0
8,8,3.4770645152389164,ENSD,2,16,1000,1.0
9,9,3.4801889362890743,PR Pre,2,16,1000,1.0
10,10,3.492205966960506,PR Post,2,16,1000,1.0
11,11,0.2860948741436004,Overlap,2,16,1000,1.0
12,12,3.4580252929189057,ENSD,3,16,1000,1.0
13,13,3.479555463839698,PR Pre,3,16,1000,1.0
14,14,3.484577767485248,PR Post,3,16,1000,1.0
15,15,0.2852030992507934,Overlap,3,16,1000,1.0
16,16,6.816315014628421,ENSD,4,16,1000,1.0
17,17,6.928905806998365,PR Pre,4,16,1000,1.0
18,18,6.877048854420533,PR Post,4,16,1000,1.0
19,19,0.1430483609437942,Overlap,4,16,1000,1.0
20,20,6.816315014628421,ENSD,5,16,1000,1.0
21,21,6.928905806998365,PR Pre,5,16,1000,1.0
22,22,6.877048854420533,PR Post,5,16,1000,1.0
23,23,0.1430483609437942,Overlap,5,16,1000,1.0
24,24,13.659010470683633,ENSD,6,16,1000,1.0
25,25,20.649748677964304,PR Pre,6,16,1000,1.0
26,26,13.4906032066205,PR Post,6,16,1000,1.0
27,27,0.0490312650799751,Overlap,6,16,1000,1.0
0,0,2.901917422809414,ENSD,0,33,10,1.0
1,1,2.8988619992197,PR Pre,0,33,10,1.0
2,2,2.9061406660151405,PR Post,0,33,10,1.0
3,3,0.3444616496562958,Overlap,0,33,10,1.0
4,4,2.7907261958747824,ENSD,1,33,10,1.0
5,5,2.7929818930470014,PR Pre,1,33,10,1.0
6,6,2.790606570291043,PR Post,1,33,10,1.0
7,7,0.3580556213855743,Overlap,1,33,10,1.0
8,8,3.2232344033952827,ENSD,2,33,10,1.0
9,9,3.2306067404566234,PR Pre,2,33,10,1.0
10,10,3.221920994528931,PR Post,2,33,10,1.0
11,11,0.3096655607223511,Overlap,2,33,10,1.0
12,12,3.164844583457043,ENSD,3,33,10,1.0
13,13,3.1739695846177307,PR Pre,3,33,10,1.0
14,14,3.16701529121838,PR Post,3,33,10,1.0
15,15,0.314846932888031,Overlap,3,33,10,1.0
16,16,6.896425049579408,ENSD,4,33,10,1.0
17,17,6.906108979235939,PR Pre,4,33,10,1.0
18,18,6.896857996504159,PR Post,4,33,10,1.0
19,19,0.1447902470827102,Overlap,4,33,10,1.0
20,20,6.896425049579408,ENSD,5,33,10,1.0
21,21,6.906108979235939,PR Pre,5,33,10,1.0
22,22,6.896857996504159,PR Post,5,33,10,1.0
23,23,0.1447902470827102,Overlap,5,33,10,1.0
24,24,20.159757357237147,ENSD,6,33,10,1.0
25,25,20.222115516883445,PR Pre,6,33,10,1.0
26,26,20.64581683578012,PR Post,6,33,10,1.0
27,27,0.0482866019010543,Overlap,6,33,10,1.0
0,0,3.035404587768228,ENSD,0,26,10,0.25
1,1,3.042382083597788,PR Pre,0,26,10,0.25
2,2,3.039611372425832,PR Post,0,26,10,0.25
3,3,0.3282349109649658,Overlap,0,26,10,0.25
4,4,2.998746993095036,ENSD,1,26,10,0.25
5,5,3.019856239629896,PR Pre,1,26,10,0.25
6,6,3.0002493767592844,PR Post,1,26,10,0.25
7,7,0.3309757709503174,Overlap,1,26,10,0.25
8,8,3.345501897535121,ENSD,2,26,10,0.25
9,9,3.4041539192614967,PR Pre,2,26,10,0.25
10,10,3.3648260173493787,PR Post,2,26,10,0.25
11,11,0.2920717000961303,Overlap,2,26,10,0.25
12,12,3.168704080390168,ENSD,3,26,10,0.25
13,13,3.365430725306577,PR Pre,3,26,10,0.25
14,14,3.2483012321584845,PR Post,3,26,10,0.25
15,15,0.2898576259613037,Overlap,3,26,10,0.25
16,16,5.606046609589649,ENSD,4,26,10,0.25
17,17,6.862331186965133,PR Pre,4,26,10,0.25
18,18,5.628726567753955,PR Post,4,26,10,0.25
19,19,0.1451359093189239,Overlap,4,26,10,0.25
20,20,5.606046609589649,ENSD,5,26,10,0.25
21,21,6.862331186965133,PR Pre,5,26,10,0.25
22,22,5.628726567753955,PR Post,5,26,10,0.25
23,23,0.1451359093189239,Overlap,5,26,10,0.25
24,24,0.9654929668620558,ENSD,6,26,10,0.25
25,25,14.754637669322175,PR Pre,6,26,10,0.25
26,26,2.236066726096248,PR Post,6,26,10,0.25
27,27,0.0292641427367925,Overlap,6,26,10,0.25
0,0,2.8765587566713258,ENSD,0,11,20,0.25
1,1,2.876170952408668,PR Pre,0,11,20,0.25
2,2,2.883532366748558,PR Post,0,11,20,0.25
3,3,0.3468436300754547,Overlap,0,11,20,0.25
4,4,2.9056688660451746,ENSD,1,11,20,0.25
5,5,2.908203647905092,PR Pre,1,11,20,0.25
6,6,2.917301302379073,PR Post,1,11,20,0.25
7,7,0.342483788728714,Overlap,1,11,20,0.25
8,8,3.428269145527621,ENSD,2,11,20,0.25
9,9,3.463219276529452,PR Pre,2,11,20,0.25
10,10,3.4395258489022646,PR Post,2,11,20,0.25
11,11,0.2878036797046661,Overlap,2,11,20,0.25
12,12,3.235595505482109,ENSD,3,11,20,0.25
13,13,3.3798807517997376,PR Pre,3,11,20,0.25
14,14,3.289637940564535,PR Post,3,11,20,0.25
15,15,0.2910078763961792,Overlap,3,11,20,0.25
16,16,5.925837093912758,ENSD,4,11,20,0.25
17,17,6.918601006868711,PR Pre,4,11,20,0.25
18,18,5.980447677638165,PR Post,4,11,20,0.25
19,19,0.1432180404663086,Overlap,4,11,20,0.25
20,20,5.925837093912758,ENSD,5,11,20,0.25
21,21,6.918601006868711,PR Pre,5,11,20,0.25
22,22,5.980447677638165,PR Post,5,11,20,0.25
23,23,0.1432180404663086,Overlap,5,11,20,0.25
24,24,0.9256558857962676,ENSD,6,11,20,0.25
25,25,18.03425975330219,PR Pre,6,11,20,0.25
26,26,2.332421433818636,PR Post,6,11,20,0.25
27,27,0.022006157785654,Overlap,6,11,20,0.25
0,0,2.96335817509054,ENSD,0,14,1000,0.125
1,1,3.111322028718299,PR Pre,0,14,1000,0.125
2,2,3.1823765005338647,PR Post,0,14,1000,0.125
3,3,0.2992868423461914,Overlap,0,14,1000,0.125
4,4,2.8213601095657506,ENSD,1,14,1000,0.125
5,5,3.0314879020280445,PR Pre,1,14,1000,0.125
6,6,3.0201476193579304,PR Post,1,14,1000,0.125
7,7,0.3081587553024292,Overlap,1,14,1000,0.125
8,8,2.881754450090292,ENSD,2,14,1000,0.125
9,9,3.406787231037692,PR Pre,2,14,1000,0.125
10,10,3.108177716484931,PR Post,2,14,1000,0.125
11,11,0.2721486091613769,Overlap,2,14,1000,0.125
12,12,1.955955730449364,ENSD,3,14,1000,0.125
13,13,3.2615258582999225,PR Pre,3,14,1000,0.125
14,14,2.420869164202597,PR Post,3,14,1000,0.125
15,15,0.2477233111858368,Overlap,3,14,1000,0.125
16,16,2.664214677903168,ENSD,4,14,1000,0.125
17,17,6.754119769822777,PR Pre,4,14,1000,0.125
18,18,2.042110858401574,PR Post,4,14,1000,0.125
19,19,0.1931617558002472,Overlap,4,14,1000,0.125
20,20,2.664214677903168,ENSD,5,14,1000,0.125
21,21,6.754119769822777,PR Pre,5,14,1000,0.125
22,22,2.042110858401574,PR Post,5,14,1000,0.125
23,23,0.1931617558002472,Overlap,5,14,1000,0.125
24,24,0.0871902756737437,ENSD,6,14,1000,0.125
25,25,14.954671375466642,PR Pre,6,14,1000,0.125
26,26,1.0032728379565623,PR Post,6,14,1000,0.125
27,27,0.0058112842962145,Overlap,6,14,1000,0.125
0,0,2.805604023122417,ENSD,0,29,500,2.0
1,1,2.802035336723,PR Pre,0,29,500,2.0
2,2,2.811178010063312,PR Post,0,29,500,2.0
3,3,0.356175810098648,Overlap,0,29,500,2.0
4,4,3.0341266945456304,ENSD,1,29,500,2.0
5,5,3.0358336673364823,PR Pre,1,29,500,2.0
6,6,3.0374656893266154,PR Post,1,29,500,2.0
7,7,0.3290367126464844,Overlap,1,29,500,2.0
8,8,3.587257623638297,ENSD,2,29,500,2.0
9,9,3.6002427026908643,PR Pre,2,29,500,2.0
10,10,3.5850801301142745,PR Post,2,29,500,2.0
11,11,0.2779277563095093,Overlap,2,29,500,2.0
12,12,3.370145517000405,ENSD,3,29,500,2.0
13,13,3.378964169584477,PR Pre,3,29,500,2.0
14,14,3.385366454087681,PR Post,3,29,500,2.0
15,15,0.2946180701255798,Overlap,3,29,500,2.0
16,16,6.863523764640673,ENSD,4,29,500,2.0
17,17,6.906034356430264,PR Pre,4,29,500,2.0
18,18,6.886497597945693,PR Post,4,29,500,2.0
19,19,0.1443178355693817,Overlap,4,29,500,2.0
20,20,6.863523764640673,ENSD,5,29,500,2.0
21,21,6.906034356430264,PR Pre,5,29,500,2.0
22,22,6.886497597945693,PR Post,5,29,500,2.0
23,23,0.1443178355693817,Overlap,5,29,500,2.0
24,24,16.05583660574352,ENSD,6,29,500,2.0
25,25,20.57692600750399,PR Pre,6,29,500,2.0
26,26,14.84069293564645,PR Post,6,29,500,2.0
27,27,0.0525772981345653,Overlap,6,29,500,2.0
0,0,2.9772088858230124,ENSD,0,6,200,1.0
1,1,2.975691149335045,PR Pre,0,6,200,1.0
2,2,2.980186646018658,PR Post,0,6,200,1.0
3,3,0.3357205986976623,Overlap,0,6,200,1.0
4,4,2.979969983538884,ENSD,1,6,200,1.0
5,5,2.980494066002784,PR Pre,1,6,200,1.0
6,6,2.98287442841718,PR Post,1,6,200,1.0
7,7,0.3351881504058838,Overlap,1,6,200,1.0
8,8,3.472198283490356,ENSD,2,6,200,1.0
9,9,3.4796694345832377,PR Pre,2,6,200,1.0
10,10,3.480953972627914,PR Post,2,6,200,1.0
11,11,0.286660760641098,Overlap,2,6,200,1.0
12,12,3.3211845076524003,ENSD,3,6,200,1.0
13,13,3.3434132647321677,PR Pre,3,6,200,1.0
14,14,3.3454812948963286,PR Post,3,6,200,1.0
15,15,0.2969233393669128,Overlap,3,6,200,1.0
16,16,6.874065910167605,ENSD,4,6,200,1.0
17,17,6.942186158426453,PR Pre,4,6,200,1.0
18,18,6.914600803018225,PR Post,4,6,200,1.0
19,19,0.1432024091482162,Overlap,4,6,200,1.0
20,20,6.874065910167605,ENSD,5,6,200,1.0
21,21,6.942186158426453,PR Pre,5,6,200,1.0
22,22,6.914600803018225,PR Post,5,6,200,1.0
23,23,0.1432024091482162,Overlap,5,6,200,1.0
24,24,16.060359200274508,ENSD,6,6,200,1.0
25,25,19.852071020795627,PR Pre,6,6,200,1.0
26,26,16.577845790409413,PR Post,6,6,200,1.0
27,27,0.0488001704216003,Overlap,6,6,200,1.0
0,0,2.8900869358760906,ENSD,0,24,10,2.0
1,1,2.8945658017414444,PR Pre,0,24,10,2.0
2,2,2.8866885658958576,PR Post,0,24,10,2.0
3,3,0.3458816707134247,Overlap,0,24,10,2.0
4,4,2.985174394833648,ENSD,1,24,10,2.0
5,5,2.98776735427587,PR Pre,1,24,10,2.0
6,6,2.985187153629468,PR Post,1,24,10,2.0
7,7,0.3346966505050659,Overlap,1,24,10,2.0
8,8,3.412415950335976,ENSD,2,24,10,2.0
9,9,3.414756843418816,PR Pre,2,24,10,2.0
10,10,3.415341110868297,PR Post,2,24,10,2.0
11,11,0.2925958037376404,Overlap,2,24,10,2.0
12,12,3.3385812671622723,ENSD,3,24,10,2.0
13,13,3.345263562977858,PR Pre,3,24,10,2.0
14,14,3.339593423571086,PR Post,3,24,10,2.0
15,15,0.2988395094871521,Overlap,3,24,10,2.0
16,16,6.925267539124949,ENSD,4,24,10,2.0
17,17,6.928104872053591,PR Pre,4,24,10,2.0
18,18,6.926344188677181,PR Post,4,24,10,2.0
19,19,0.1443171799182891,Overlap,4,24,10,2.0
20,20,6.925267539124949,ENSD,5,24,10,2.0
21,21,6.928104872053591,PR Pre,5,24,10,2.0
22,22,6.926344188677181,PR Post,5,24,10,2.0
23,23,0.1443171799182891,Overlap,5,24,10,2.0
24,24,20.67170867258575,ENSD,6,24,10,2.0
25,25,20.73265230983683,PR Pre,6,24,10,2.0
26,26,20.730575785057304,PR Post,6,24,10,2.0
27,27,0.0480961315333843,Overlap,6,24,10,2.0
0,0,3.0925186135043625,ENSD,0,23,1000,0.25
1,1,3.095581716355201,PR Pre,0,23,1000,0.25
2,2,3.11487883838429,PR Post,0,23,1000,0.25
3,3,0.3207221031188965,Overlap,0,23,1000,0.25
4,4,2.8169601754520865,ENSD,1,23,1000,0.25
5,5,2.841634241311041,PR Pre,1,23,1000,0.25
6,6,2.836068333879905,PR Post,1,23,1000,0.25
7,7,0.3495391607284546,Overlap,1,23,1000,0.25
8,8,3.2165871339637637,ENSD,2,23,1000,0.25
9,9,3.338258512827666,PR Pre,2,23,1000,0.25
10,10,3.2465116945094468,PR Post,2,23,1000,0.25
11,11,0.2967962324619293,Overlap,2,23,1000,0.25
12,12,2.889159146877444,ENSD,3,23,1000,0.25
13,13,3.400479145807069,PR Pre,3,23,1000,0.25
14,14,3.1159945953224466,PR Post,3,23,1000,0.25
15,15,0.2726683020591736,Overlap,3,23,1000,0.25
16,16,3.357755002569672,ENSD,4,23,1000,0.25
17,17,6.884354818986929,PR Pre,4,23,1000,0.25
18,18,3.0460628233971723,PR Post,4,23,1000,0.25
19,19,0.1601204872131347,Overlap,4,23,1000,0.25
20,20,3.357755002569672,ENSD,5,23,1000,0.25
21,21,6.884354818986929,PR Pre,5,23,1000,0.25
22,22,3.0460628233971723,PR Post,5,23,1000,0.25
23,23,0.1601204872131347,Overlap,5,23,1000,0.25
24,24,0.5210953952395402,ENSD,6,23,1000,0.25
25,25,19.100359272711128,PR Pre,6,23,1000,0.25
26,26,1.1363856560268508,PR Post,6,23,1000,0.25
27,27,0.0240076668560504,Overlap,6,23,1000,0.25
0,0,3.0989602002927663,ENSD,0,8,50,0.5
1,1,3.0996349749683265,PR Pre,0,8,50,0.5
2,2,3.100054426261204,PR Post,0,8,50,0.5
3,3,0.3225047588348388,Overlap,0,8,50,0.5
4,4,3.0073918603719823,ENSD,1,8,50,0.5
5,5,3.01238118152339,PR Pre,1,8,50,0.5
6,6,3.0087840406120536,PR Post,1,8,50,0.5
7,7,0.3318096995353699,Overlap,1,8,50,0.5
8,8,3.4495855951340686,ENSD,2,8,50,0.5
9,9,3.465665216547063,PR Pre,2,8,50,0.5
10,10,3.4561373620431386,PR Post,2,8,50,0.5
11,11,0.2879979014396667,Overlap,2,8,50,0.5
12,12,3.476392927035295,ENSD,3,8,50,0.5
13,13,3.5197692595110905,PR Pre,3,8,50,0.5
14,14,3.5091003896835407,PR Post,3,8,50,0.5
15,15,0.2814614176750183,Overlap,3,8,50,0.5
16,16,6.707111279681507,ENSD,4,8,50,0.5
17,17,6.888150418120167,PR Pre,4,8,50,0.5
18,18,6.745630996134915,PR Post,4,8,50,0.5
19,19,0.1443478465080261,Overlap,4,8,50,0.5
20,20,6.707111279681507,ENSD,5,8,50,0.5
